Protein,Test_Methods,Test_Statistics,P_Value,Fold_Change,Adjusted_P_Value
sp|P07942|LAMB1_HUMAN,wilcoxon_signed_rank,22.0,3.993511199951172e-06,0.4968588413734899,0.00012206917355774314
sp|P07947|YES_HUMAN,wilcoxon_signed_rank,152.0,0.25451332330703735,0.9027953070505301,0.38542424693924654
sp|P07948|LYN_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,1.0284096712529631,0.9493442867844688
sp|P07949|RET_HUMAN,wilcoxon_signed_rank,166.0,0.4117337390780449,1.161796182516712,0.5497802487021529
sp|P07951|TPM2_HUMAN,wilcoxon_signed_rank,120.0,0.05953092873096466,0.8268877554828779,0.12915412612111185
sp|P07954|FUMH_HUMAN,wilcoxon_signed_rank,152.0,0.25451332330703735,1.0411553187979028,0.38542424693924654
sp|P07996|TSP1_HUMAN,wilcoxon_signed_rank,98.0,0.01563260704278946,1.3609882022771957,0.0457444397550894
sp|P07998|RNAS1_HUMAN,wilcoxon_signed_rank,97.0,0.014598868787288666,1.217712723933733,0.043515510130557954
sp|P08047|SP1_HUMAN,wilcoxon_signed_rank,58.0,0.0005255788564682007,1.8595671496735062,0.0034269740926506725
sp|P08123|CO1A2_HUMAN,wilcoxon_signed_rank,55.0,0.0003814026713371277,2.970290623245905,0.0026798703070964507
sp|P08133|ANXA6_HUMAN,wilcoxon_signed_rank,155.0,0.2842133492231369,0.8719028781952796,0.4189004493003176
sp|P08134|RHOC_HUMAN,wilcoxon_signed_rank,116.0,0.04774715006351471,1.1741961871484694,0.10762732416853316
sp|P08138|TNR16_HUMAN,wilcoxon_signed_rank,20.0,2.7641654014587402e-06,0.28597615394152964,9.612485334493111e-05
sp|P08174|DAF_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,1.356186313190085,0.02170303551229968
sp|P08185|CBG_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,0.8073296828142663,0.5127691874688641
sp|P08195|4F2_HUMAN,wilcoxon_signed_rank,194.0,0.8489041775465012,1.0091959487478999,0.903502139730685
sp|P08236|BGLR_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,1.25759229387221,0.06233388953477611
sp|P08237|PFKAM_HUMAN,wilcoxon_signed_rank,19.0,2.2873282432556152e-06,0.5385539894323722,8.711816063002935e-05
sp|P08238|HS90B_HUMAN,wilcoxon_signed_rank,67.0,0.0012892335653305054,0.5926459590359304,0.006695921948074778
sp|P08243|ASNS_HUMAN,wilcoxon_signed_rank,141.0,0.1637990102171898,1.1854509990235467,0.27465808876041015
sp|P08246|ELNE_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,1.4960357344201163,0.3332833838518074
sp|P08253|MMP2_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.3253868611934696,0.3032591279317327
sp|P08294|SODE_HUMAN,wilcoxon_signed_rank,19.0,2.2873282432556152e-06,1.638028558613993,8.711816063002935e-05
sp|P08311|CATG_HUMAN / sp|CATG_HUMAN|P08311,wilcoxon_signed_rank,165.0,0.3989470452070236,1.067125172146837,0.5385504556817177
sp|P08319|ADH4_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,0.9607397138985417,0.8779541194978175
sp|P08397|HEM3_HUMAN,wilcoxon_signed_rank,113.0,0.040213532745838165,1.3511725585381082,0.09446145063498647
sp|P08473|NEP_HUMAN,wilcoxon_signed_rank,41.0,7.204711437225342e-05,3.142480729361637,0.0007985083184121112
sp|P08493|MGP_HUMAN,wilcoxon_signed_rank,191.0,0.7965622618794441,0.7941425052918302,0.867219213874649
sp|P08514|ITA2B_HUMAN,wilcoxon_signed_rank,201.0,0.973184622824192,1.2502071547623577,0.9838451664068458
sp|P08519|APOA_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,1.218578392749062,0.16957937344207918
sp|P08559|ODPA_HUMAN,wilcoxon_signed_rank,149.0,0.22697687149047852,0.7942291789493342,0.35446209120820255
sp|P08567|PLEK_HUMAN,wilcoxon_signed_rank,202.0,0.9910601079463959,0.9839267920144753,0.9941675288534185
sp|P08571|CD14_HUMAN,wilcoxon_signed_rank,196.0,0.8841757625341415,0.8914788078236877,0.9254437261507842
sp|P08572|CO4A2_HUMAN,wilcoxon_signed_rank,48.0,0.0001721307635307312,1.8638834457307838,0.001472469757903706
sp|P08574|CY1_HUMAN,wilcoxon_signed_rank,49.0,0.00019368529319763184,0.6283008702687257,0.001605346670216641
sp|P08575|PTPRC_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,1.0401979393635286,0.6355065598737905
sp|P08579|RU2B_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.6177363720614306,0.0020867701033530062
sp|P08582|TRFM_HUMAN,wilcoxon_signed_rank,156.0,0.2945980280637741,1.1052825865057694,0.43050424381183067
sp|P08590|MYL3_HUMAN,wilcoxon_signed_rank,133.0,0.11451615393161774,1.3430001782487782,0.2115331111308058
sp|P08603|CFAH_HUMAN,wilcoxon_signed_rank,186.0,0.7113664001226425,0.8928327897292677,0.805532646103955
sp|P08621|RU17_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.6703865996205206,0.0020867701033530062
sp|P08631|HCK_HUMAN,wilcoxon_signed_rank,63.0,0.0008751451969146729,0.7816898847326831,0.004981995017785902
sp|P08637|FCG3A_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,1.4090331920314116,0.02170303551229968
sp|P08648|ITA5_HUMAN,wilcoxon_signed_rank,184.0,0.6781789660453796,0.9932698242239503,0.7801008768101095
sp|P08651|NFIC_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,1.0268115069982484,0.36392374319476123
sp|P08670|VIME_HUMAN,wilcoxon_signed_rank,58.0,0.0005255788564682007,1.2792609021866042,0.0034269740926506725
sp|P08697|A2AP_HUMAN,wilcoxon_signed_rank,191.0,0.7965622618794441,0.8843006668006761,0.867219213874649
sp|P08708|RS17_HUMAN,wilcoxon_signed_rank,36.0,3.663450479507446e-05,0.387867140964046,0.0004966355607671253
sp|P08727|K1C19_HUMAN,wilcoxon_signed_rank,5.0,7.450580596923828e-08,0.05549258018564284,9.932037856843735e-06
sp|P08729|K2C7_HUMAN,wilcoxon_signed_rank,15.0,1.0207295417785645e-06,0.27271931792424464,5.2111500755269474e-05
sp|P08754|GNAI3_HUMAN,wilcoxon_signed_rank,89.0,0.008224666118621826,0.779770062529661,0.02787441575089417
sp|P08758|ANXA5_HUMAN / sp|ANXA5_HUMAN|P08758,wilcoxon_signed_rank,120.0,0.05953092873096466,1.6495155788181879,0.12915412612111185
sp|P08779|K1C16_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,0.6413788823402408,0.19728925371367628
sp|P08865|RSSA_HUMAN,wilcoxon_signed_rank,94.0,0.011838570237159729,0.7874183745370611,0.03679617782909944
sp|P08913|ADA2A_HUMAN,wilcoxon_signed_rank,36.0,3.663450479507446e-05,2.448650005728736,0.0004966355607671253
sp|P08962|CD63_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.1302436083786533,0.2265522334919259
sp|P09001|RM03_HUMAN,wilcoxon_signed_rank,62.0,0.0007921457290649414,1.3921564083370463,0.0046303378243394075
sp|P09012|SNRPA_HUMAN,wilcoxon_signed_rank,48.0,0.0001721307635307312,0.7535504790120515,0.001472469757903706
sp|P09038|FGF2_HUMAN,wilcoxon_signed_rank,160.0,0.33856552094221115,0.9058265000573302,0.47773476477555754
sp|P09104|ENOG_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,0.9855316756702482,0.8779541194978175
sp|P09105|HBAT_HUMAN,wilcoxon_signed_rank,180.0,0.6136380508542061,1.2338245052790588,0.7267643154119781
