protein	X015_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.SQ.1.lean_A1	X016_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.SQ.1.obese_A2	X017_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.OM.2.lean_A3	X018_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.SQ.4.obese_A4	X019_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.SQ.2.obese_A5	X020_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3530.SQ.2.lean_A6	X021_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.SQ.2.obese_A7	X022_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.OM.2.obese_A8	X023_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.OM.1.obese_A9	X024_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.OM.1.obese_A10	X025_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.OM.2.obese_A11	X026_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.OM.1.obese_A12	X027_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.SQ.4.obese_B1	X028_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.OM.4.obese_B2	X029_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.OM.1.obese_B3	X030_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.OM.2.obese_B4	X031_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.OM.2.obese_B5	X032_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.SQ.1.lean_B6	X034_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.OM.4.obese_B7	X035_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3533.SQ.2.lean_B8	X036_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.OM.4.obese_B9	X037_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.OM.3.obese_B10	X038_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.OM.1.obese_B11	X039_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.OM.4.obese_B12	X040_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.OM.4.obese_C1	X041_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.SQ.2.obese_C2_low_27ug	X042_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.OM.2.obese_C3	X043_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.OM.2.lean_C4	X044_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.SQ.2.obese_C5	X045_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.OM.2.lean_C6	X086_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.OM.1.obese_C7	X087_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.SQ.1.obese_C8	X088_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.SQ.1.obese_C9	X089_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.SQ.4.obese_C10	X090_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.SQ.1.obese_C11	X091_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.OM.4.obese_C12	X092_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.OM.2.obese_D1	X093_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.OM.2.lean_D2	X094_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.SQ.3.lean_D3	X095_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.SQ.4.obese_D4	X096_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.SQ.2.obese_D5	X097_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.SQ.1.obese_D6	X098_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.OM.1.lean_D7	X099_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.OM.4.obese_D8	X100_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.SQ.2.obese_D9	X102_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.SQ.1.obese_D10	X103_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.OM.2.obese_D11	X104_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.SQ.4.lean_D12	X105_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.SQ.4.obese_E1	X106_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.SQ.4.lean_E2_low_12ug	X107_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.SQ.4.obese_E3	X108_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.SQ.4.obese_E4	X109_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.SQ.1.obese_E5	X110_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.OM.1.obese_E6	X111_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.SQ.4.obese_E7	X112_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.OM.1.obese_E8	X113_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3513.SQ.4.lean_E9	X114_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.SQ.1.obese_E10	X115_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.SQ.1.obese_E11
sp|P00326|ADH1G_HUMAN	30.4217495308902	32.0052463860734	31.8187624083503	31.344375072411	31.5438311919072	32.5855889270093	31.519768744933	31.7693500208129	32.7256605861682	32.3672490213124	31.7383495990102	32.3783833379064	31.1324628189116	31.6217821424104	31.8540835350353	31.997897913618	31.6520057942279	31.1904594134261	31.3514689972517	32.5178111441162	32.4467974016669	31.7725568539024	32.8535610874399	31.8277234238845	32.0412251925917	33.2190173752681	32.4404846944416	34.2432451388459	30.4248270364334	32.5850581731618	32.3353180556058	30.8399560804544	32.318866068176	32.0441668298833	30.8382195803516	32.0716956499122	31.5182304069539	31.9089882031756	32.8231729791524	31.6395021909132	32.4883420211535	32.3075913154587	32.8809387151073	32.2159775083508	30.2143854321025	31.5783306725486	31.4716083748146	32.7969399629137	30.3303534582901	34.7834555971988	32.8985050679225	32.2491439549217	32.0386827170261	31.925702376476	31.2091946822543	32.1304777925621	31.8959210163168	31.8879438434792	31.9376333170438
sp|P00338|LDHA_HUMAN	32.3313611711569	33.2193474124973	32.1224527075398	33.2212670023975	33.3106038672267	32.5484115908964	33.4648872330747	32.4374118384418	33.2203553311487	32.6957713929255	32.066609711007	32.7634486811752	32.7624533696422	32.1447403190769	33.0787537515052	33.0703390535795	32.4317435096498	32.2290379008875	32.5498128006561	31.6222263548588	32.7687829204775	32.602179415149	32.9028422537926	32.6654503735936	33.1152506523873	34.096230469034	32.8875332858245	34.1644623896717	32.7817676822891	32.9432680487814	32.6034259795676	33.005018822145	32.8194860114508	32.6539971773274	32.5084595039548	32.7425816148193	32.6325694272546	32.294483067742	32.7313368757931	32.661221990101	33.1904989646987	33.7461972193576	32.3388886637547	32.7636415961487	32.4031241361449	32.2009831175222	32.6839555696259	32.4823767183273	32.2575217635125	34.3988454153489	33.7408791566291	33.2644668493926	33.2203785400739	32.4659430321698	33.1485041600856	32.8530867096348	32.6650840177396	32.6736791892521	33.571586011924
sp|P00352|AL1A1_HUMAN	31.6362559564124	32.8753366328028	31.6105857945876	31.9222983666183	30.8466870000889	30.8670176439251	32.8955912804106	32.1576306316581	33.2692725124042	32.6571775100544	32.4772627102702	33.2465050139478	31.5431092871068	32.3752666578228	32.5249702331173	33.1086366913582	32.1208175271488	30.6028597511548	32.0463584225809	30.5274542351868	32.4688384881397	32.4571884695515	32.6147122877827	32.5873535227274	32.9495496043576	32.799478453181	32.5636995802337	33.4575360827838	30.4471399819643	32.7463933498116	32.6365139770816	32.3529461314912	31.1236562159934	31.7004336513669	31.7877425929435	33.0733636591424	32.1682907203999	32.9481231206264	30.6728296529062	31.7991185605902	31.8557494121627	31.4537951822225	32.3070797771314	32.6509481576205	31.5447532789146	32.2868584327125	32.413459453924	30.8870791356798	31.0697529710829	32.9593378302931	32.0430873652615	31.6557835922495	32.1468516530104	32.3437921585553	31.8024094073402	32.5002850402403	31.471187155181	31.1632218736386	32.1035888797866
sp|P00367|DHE3_HUMAN	28.3959939895083	28.9779783251075	29.8259030526746	29.095726375287	29.4299373548919	29.2328671710481	28.7707641782387	28.9356011785101	29.0561351204995	28.760302428918	28.8120748020439	29.2415162258963	28.9565534023435	29.2119668536823	28.9803513454733	28.6232209211001	28.5804441977069	29.0307921718776	28.8249964287008	29.5580657230915	29.3019370390301	28.8152462292752	29.5105365324023	29.0376423027561	29.4600431043904	29.7831087452927	29.3896263773208	29.2750552957368	29.480184758556	30.1811557207967	29.2846386559712	29.0928017061804	29.5630704415171	29.1716891663381	27.8604155480448	28.9958314726611	29.1197647026953	29.243948336321	29.8150625186348	28.4357800510742	29.1734643816128	28.9131109043054	29.5651718682335	28.9475889813848	28.8973655402937	28.7417215370558	28.7478784681142	29.5679107623337	29.1831959522676	28.9607418917401	29.905958695258	28.968778257183	29.4634429510752	28.8257313021596	29.3367467916937	29.3259237206006	28.8492418383104	29.5163610689387	29.0578944599341
sp|P00374|DYR_HUMAN	23.5440939627449	20.5153783013789	22.638797763395	20.0555663546861	23.2320373457687	20.7523579870831	22.2437598972608	21.8523304018073	20.3525741371242	20.8915257997461	21.1834287188747	21.7695004998815	21.6665631051856	22.8530313591698	21.1942231535062	21.1760620674866	23.0421555987854	22.5869156334705	20.643732751271	22.0172821527612	20.456095049802	20.9774357586787	21.9105864884568	22.2288870399337	22.7025802201754	21.4175717941997	23.4137645420315	23.0217929852085	21.5085586454548	21.7355416389891	20.172971731469	21.4656786257966	23.4698428066173	22.3292714489143	22.3099687943684	21.5795933323018	21.3560533757739	22.4626008672688	21.0183076700686	21.3817810300429	21.1377432809686	22.8523928084151	22.6776399009556	20.7582452487284	23.0354184223268	21.9688852504349	21.2743742154646	22.143062927975	22.0121580978508	21.9174091342578	20.6427291145053	22.2552853994015	20.6264077527299	20.307542818346	18.2574840141272	21.2715697742685	20.0023151829313	20.6670163406946	24.3726618347029
sp|P00387|NB5R3_HUMAN	26.8356687561313	26.5619438704909	25.8690821611367	26.0001810510664	26.6532849595067	26.8297763017488	25.9836106409948	25.8777588386099	25.6640292956356	26.3118322941091	25.5559453869964	25.9970916970622	26.4415132634245	25.3021590394914	25.6314293807255	26.3451100782469	26.3642330003105	26.8544345680262	26.1776987426356	26.0299931629029	26.0043987021817	26.3404349291839	25.3966175666329	26.3434810955505	25.8345444549145	25.9741486593681	26.0222137717439	24.4298118646464	26.6324355936721	26.1928640118375	26.6430263524995	27.3234231984815	26.5209889012023	27.1549945477123	27.0497620457801	25.7699388050464	25.9218146593328	25.479740563918	26.07052886548	27.9679735147025	26.5736298316232	26.1340643687745	26.0627136494829	27.0634499884108	28.0640579992433	27.2426264793377	26.5124094893654	26.6205533796953	26.826117702898	26.2925137362842	26.0511416741696	26.2858555589941	26.8279875451099	25.9329366695892	27.2914558459574	25.9835046550281	26.4076146472577	26.4065334493123	25.9368309740789
sp|P00390|GSHR_HUMAN	28.1868721109801	28.0852503480996	27.736449450036	28.0832387728801	28.6276756181215	27.2323052979233	28.7756329055114	27.8077645038372	28.5560979590412	27.9014877306013	27.9501245936194	28.1428517397536	28.019709339759	27.8098121711195	28.0876741239274	28.376959724793	28.1618924141841	27.562989319171	27.8944057644187	27.5167239782654	28.0839102042793	27.7480335498769	28.1137641035031	27.9136028328159	28.3629612269765	28.4883338250746	28.0750310462572	29.4679406072681	27.9178724328986	28.1323477748849	27.8169948938596	28.0486324995597	28.2911775336088	28.1500242972339	28.60494221289	27.7310590174279	27.9753607105681	27.6236812119032	27.4366270093791	27.5115473450339	28.1109179857376	29.0334610766335	28.0321255599598	28.1745906215833	28.0004256193032	27.9459209791039	27.7644131457016	27.5918874640428	28.295244215218	29.6294848738913	28.9512131198742	28.9454407880924	27.9173709834384	27.6751070838234	28.114941271142	27.6835543691143	27.606711130093	27.6974152041888	28.8255801449699
sp|P00403|COX2_HUMAN	24.2765924144774	23.9692548809963	25.7723228541358	23.8252526578236	22.0457503166079	25.8087277577278	22.5697768503706	24.7651584922825	23.7529383692208	24.1817573244953	23.8138712871769	24.7774545767543	23.67621003037	23.9176589781892	23.744018985319	23.6523472858002	24.4896679591036	24.5200940819642	24.8556790251855	25.4406265671234	24.6098171412683	24.0170564592671	23.7177655664697	24.3937269388984	23.909698386145	23.148971417847	24.4497353355863	24.7103786475143	24.6823544524605	25.4866896859654	25.3126425552383	23.1287118943246	23.5126711270795	24.818718494135	24.5759855132074	24.1560319778507	25.3959706777955	24.399686515117	24.8194112938761	24.1593801709706	24.318817820401	24.0358921861953	25.4818422736503	23.7915922404377	23.8693826950076	23.8367394853136	24.7510777141267	24.7155702504015	24.547927590919	23.4136164113043	22.9056363249696	23.8154365887497	23.4012505300717	24.675097164072	24.8486688337723	24.4515975421464	24.9001713174932	23.5906437587646	23.6327351540306
sp|P00441|SODC_HUMAN / sp|SODC_HUMAN|P00441	28.5151045794587	28.2101531958033	28.0317157423543	28.1275405215643	29.1953626854859	27.5971951719052	28.7096383699086	27.4235381964562	28.4631790768755	27.8569554296201	27.269645206106	28.0234856292616	28.0887625494271	27.6074579671274	27.6693937794691	27.977137486906	28.4319623260106	27.1499607472512	27.4934088569244	27.9871014501923	28.043747877475	27.6207396410341	28.6881438996825	27.8656534989797	28.2475867858724	28.9039326650396	28.3058889502456	30.0479154513298	27.6227548378476	27.8822791209624	27.6849162810483	27.9069589474129	28.4508861474517	28.9720878091199	28.8530596415052	27.6331330516317	27.4603452484732	27.5131360322851	28.1094369115518	28.2168780853401	27.9726710171601	29.1627437100627	28.0983952464099	28.7432790483823	28.5125828492401	27.8187709429381	27.646018257492	28.2706456656458	28.4887668852014	29.8631797104562	28.9773253255295	29.1803083019234	28.1746277190261	27.4767577973657	28.041918319877	27.6927376601846	28.0189956457385	28.2655893837354	29.6546502846541
sp|P00450|CERU_HUMAN	29.8973116129128	30.8931065965917	29.265930495598	28.712114664669	30.9828552813435	28.3946336522661	29.2067526518098	29.1298770032449	30.5308086414523	29.1862580884905	29.7529399330018	30.5085240551041	30.4942133418199	28.7966163807672	28.8620215806436	29.5791295272442	30.4121023217129	29.4921777206961	28.7809853231712	29.4915164703845	29.4602355701254	29.8829430243466	29.867731605123	28.9547170614508	30.1981914882791	28.9829137703018	29.2814924357696	31.151835129447	28.8883079959495	28.5636714535598	29.3713640454547	30.1676383692304	29.0978785685839	29.7670019602792	30.2959125343826	28.6340768702451	28.5780001434523	28.3637331619201	29.0707865091857	29.3352282029693	28.1860270579408	30.4366990314511	29.0828656683788	30.2166854470605	30.0399266811443	29.6751064502979	29.041406382052	29.8407692637227	29.3112994536669	30.197444030387	29.3062364573614	29.750291730134	29.2773651563902	29.5757867110422	29.3494813369077	29.3112055791395	29.9522769871365	28.8002204039518	29.8712562708902
sp|P00480|OTC_HUMAN	18.6320789824819	18.3140285294173	21.1265554915785	19.5496130216778	21.13616920678	17.2760292152015	19.9914485109355	19.6120023836765	19.9722669419221	19.4121110534832	19.7457953858086	20.2924791673909	19.0910848753539	21.8867759835235	17.6256693435649	19.9849991439672	17.4549646431748	18.5077611371967	18.2491934507024	19.0321325538388	17.9805431144154	19.6076750473602	18.6162099721392	20.1221605706179	19.8212850500782	20.0393763427087	19.7719940465603	19.6631522745173	19.7801887421573	20.8342143120246	19.3875317086034	18.753054359049	18.6826149534502	21.7333414725439	18.0965620780466	20.2711827857638	18.8917866969807	19.6093652316634	18.8988682703176	20.8616862918378	19.634562507292	19.0282638675449	20.4220244167286	19.2026416237722	19.3456375270261	20.525307696454	20.610938975493	20.189435183779	23.3489276359803	19.6295127550446	20.8004610841122	20.1021944747639	19.4472390683468	19.4104850121984	17.9926114293538	19.728367926158	19.0995903834519	19.8595895405573	19.785330733098
sp|P00488|F13A_HUMAN	28.0751068195669	26.4072061144394	28.6418153040165	28.3853129126951	27.0908343215629	28.2503319621469	27.020090773871	29.3999059926396	28.8740730908143	29.300954719249	29.2765055470053	27.3621039113927	28.6030914897973	27.8603761954149	30.3432801245457	29.593453521728	28.773474108918	28.0450688991445	29.8893715951436	26.7309029572481	27.5670310792306	29.3343099592642	27.0321435898406	27.9061741716648	28.4582682327749	28.404490461551	28.3081892154461	27.7659159370573	28.0192255816215	28.1523554767805	29.3172384372976	26.4819388978373	27.9006262585618	27.9866429455176	27.8409037787182	29.0506672847618	29.8378756949395	28.4075263574959	26.6599793850802	28.1969310191921	27.6806910999626	28.6471188113183	27.2998139027578	27.8475266779077	26.0662879282312	27.715863025806	28.8031982328574	26.489866056988	28.1957831640111	26.9603110528962	28.4829080591715	28.0081649951326	27.9886471599791	29.2007216463233	28.6217994663128	29.2609159107857	26.9841695698313	27.396562087556	27.2443606029037
sp|P00491|PNPH_HUMAN	29.9416370918367	28.1668290419129	29.1176945702827	27.8226348953882	29.421354190142	28.3206014952088	27.797984372536	27.9577714490049	28.2470615778527	28.3994191470007	28.1145992906711	28.3164572534842	28.8361269154998	27.7396412448853	28.1126199420066	28.7578723045735	30.0378698479177	29.177238704277	27.9451023694406	28.6626848630243	28.497308701868	28.4958943138253	28.7478945428789	28.2456045479529	29.1529695028816	27.8053819689099	28.7831698409597	29.1971542676967	28.7957742973229	28.5937159563383	28.2150744520137	28.9644760987073	28.9736037289561	29.6078029103632	30.2692088490265	27.8427557226036	28.2516087561165	27.9127031417042	28.5014930069956	29.5362346358474	28.4250946362987	29.526241560841	28.6448540028241	29.804110838501	29.8535797844182	29.2185637942644	28.3269988882531	28.5868427381207	30.2997202774612	29.2490214330386	27.7778052286065	28.5442976888512	28.1079219722995	27.786451392318	28.4602653739532	27.974305937118	28.8900496080761	28.7684924308028	29.1354537945085
sp|P00492|HPRT_HUMAN	28.3545173343802	26.5346144644725	27.1074075010033	26.0728855270388	28.1120976029961	26.4324750949781	26.6001913549387	25.94294718287	26.4407949792281	26.1830337055694	26.2596016938421	26.2891497143303	26.6901299091098	26.2370990507068	26.1436134048139	26.7846346094837	28.076514377593	27.4197745539963	26.0491550572779	27.0629333210944	26.4888581773502	26.2350430893561	26.8233307667859	26.3477879379451	27.0448460673557	26.0074950281815	26.8386263638907	27.5263471810031	26.9947183959345	26.5077564702825	25.9036576406011	27.3389488779092	27.4224621758851	27.6734462433909	28.595391938512	25.8657696070671	25.9956112440862	26.235207745012	26.5402279490103	27.5344594490906	26.5173718923007	27.9902888331378	27.143765668069	27.773721894935	28.0440956803374	27.311845280479	26.2506350394941	27.2070937374163	28.0901738205736	26.9698652062062	26.4380038441801	27.1093709776592	26.398836317779	25.9925850988551	27.0029245621443	26.2272775848477	26.9449459475719	26.6152463200187	27.4256303285075
sp|P00505|AATM_HUMAN	26.7647158615706	27.7434312327568	27.8747558025539	28.1998622249856	28.0985556816288	27.1728469117374	28.7286187832942	28.229965247643	28.5763283751938	27.6152280032608	27.9056909698349	28.154850121409	27.7668648835169	28.2012307394122	28.002825180048	27.4035401468502	26.7034292438921	26.7319399232595	27.891035102214	27.5636327560964	28.064792512256	27.8860768817048	27.4209978406764	28.0718724968542	28.0693958553962	28.9388739151345	28.1542760681581	28.9528148434686	27.8998292885201	29.0490726043817	28.1221225899985	27.6019772103092	28.2687390419179	27.6328544885229	26.1477274485363	28.1475191997977	27.9109205997801	27.9283238583614	27.2812485291414	26.6233782597596	28.3269189580822	28.7117697028336	28.3668933610426	26.8150152098555	26.8999081178044	27.6331968502786	27.9249682305518	27.7041645477151	26.838270761572	30.1397066341928	28.6462084992042	28.8771397084371	28.5255421713142	27.8616972788451	27.7568100870816	27.8228456858106	27.0324690142336	27.9304106450693	29.1345540650976
sp|P00533|EGFR_HUMAN	23.7056048045524	24.4196146283608	24.0589889693865	23.8944483521832	24.0270582650327	24.2751739034327	23.6363063571925	24.0434913382698	23.4307072204873	23.8849727056084	23.7671638112058	24.5929304624574	24.3526660041897	24.5080223697363	23.59828731833	23.6035978322241	24.1645487438368	24.0468144000757	23.9624275235768	24.5978745043736	23.5806009172215	24.1782660151715	24.5018356674715	24.2910338046957	24.2943176604139	23.7510768664929	23.7142036650668	23.3161634124683	23.6473575317948	24.4010089918701	24.1345330624296	23.4173010442235	23.8971541893302	23.9728061376722	25.0880653498002	24.4776338852136	23.5126079482439	23.5319672113959	24.0233641605057	24.0559015695663	24.4837238258402	23.881297057627	24.9353000881654	24.0534248233673	24.3903134754627	23.2740913956867	23.5171940799958	24.2852121556235	23.431158324361	23.6872742195706	22.9763256343153	23.9884908010302	24.7880268752344	23.9344068673964	24.1255320123783	23.5456030562816	24.1635996334889	23.8736216687581	24.2486832110504
sp|P00558|PGK1_HUMAN	31.8072129637355	32.0073460686795	31.4495309913102	31.9624499008096	31.1742328620877	31.6769553574889	32.4484584778797	31.8865184340622	31.9742147423992	31.9258488801404	31.715771898721	32.0270281534862	31.619199857315	31.6931468661594	32.1906853973148	32.0526114591873	31.918577929099	31.7461317179252	31.8968686965547	31.3014767043235	32.1019481294705	31.9468969632938	31.9060068815648	31.91516483252	32.1900748585535	32.8252172084572	32.0940042656511	27.8172564027717	31.7736648396817	31.585813015965	31.6664880873027	31.8835208440129	31.5211543137336	31.4051285724091	32.0107141403295	32.15569379503	32.0000374257767	31.9613583343637	31.7802460609726	31.863568608379	32.048902162515	30.9195748103271	31.5962790320307	32.0686109431302	31.6632727571114	31.6854721550461	31.9521654997918	31.1961884696508	31.8798096227843	32.2517098465542	32.2772700284351	30.198330690023	31.9913937628293	31.8164333251229	31.8779569583617	32.2126651536324	31.6565204354292	31.7067186268322	30.5029087439825
sp|P00568|KAD1_HUMAN	28.2083213934927	25.6131308574524	27.320763636153	25.9457063187016	26.3059880475558	26.4417235753549	24.2653488346258	26.2782977057368	25.853937824907	26.5450041506044	26.2843262887778	26.3475491351734	26.8450374279404	27.3344373468001	26.184066911005	26.4512630718007	27.7259407403868	26.3924604386514	26.1825214354983	27.9522143280169	26.1436347323289	26.4891896227248	26.5084278740776	26.617429146841	26.4754240941234	24.2165116716281	26.3537890189037	25.150731563549	25.9630340982141	25.4690445613542	25.4953746830555	25.939135490016	25.5947665811927	26.8621753820382	27.3433958681637	25.8822141126952	26.0146897696477	26.9350459966445	26.4174845996959	27.1282783361622	25.2933675520762	25.7317502972911	26.821008039872	27.5281613759959	28.1513414983162	25.8442767690506	26.6386983660433	26.6273730962356	28.5294778763886	24.07679892205	26.2203647062015	25.2447343589627	25.6071033981274	26.7327569672566	25.7160916938126	26.6400520016766	27.2921479593886	26.1627048569502	25.6787283639431
sp|P00734|THRB_HUMAN	30.6796039379772	29.0696416147008	29.5346785406189	29.1742688325217	28.9766254438781	29.5799020246783	28.9318766948611	29.8445040200552	29.9241760438157	29.9694878953903	29.7481083253844	29.5415202440476	30.3423377105339	29.6373194945256	29.6728474569897	30.3298015167308	30.2470480802066	30.1950994359776	29.6284956302036	30.0225672705923	29.8989258352351	30.0791712328364	29.5655219270209	29.7022940058011	29.9453807537254	28.8116754739728	29.7134604646989	29.3136256824924	29.0864301101848	28.9411217581829	30.3184177273024	29.9336381096493	28.7403701300418	29.7657092078678	30.1315202914443	29.1705946031044	29.538061812245	29.4634686621164	29.2633424339027	29.3089532159749	28.5855757960783	29.3347274780291	29.460369701583	30.9613219097548	30.2374955795824	29.7261091292269	29.8154354877835	30.0263683380114	30.5255724573231	29.1997359710231	28.9937906274851	28.4849118818926	29.1211085723797	29.6216707816232	29.3188010048972	29.9117081335958	29.9374997914505	29.4320603952115	28.2278243905206
sp|P00736|C1R_HUMAN	28.9537359649352	27.8813867914631	27.8790255704532	28.3155878180498	27.4484738350826	27.824691505671	27.8885127904567	28.5104392376027	28.5375071985035	28.2465579955737	28.3803686534883	28.2745422710936	29.4521574002465	27.9415469502856	28.6657842886968	29.029447270072	28.9804860521328	28.9758557987038	28.1928683133728	28.0118285765606	28.3756052703755	28.6837678157666	28.2793875945431	28.1881069881739	28.5753637764663	27.8123270830097	28.5037190466125	27.003084818253	27.7866147214154	28.0582014921977	28.7527080197847	28.7967953159094	27.2048539833869	27.8841220090508	28.7289834647514	28.2701567193433	28.3485925670959	27.9151382844432	28.136410867654	28.7090055705273	27.1599489600848	27.1103863354847	27.9108364804137	28.9802740113377	28.4348567794838	28.8614431334057	28.5577339303481	27.9769396648115	28.8284837124571	26.2983189323155	27.7053105179014	26.7727063588214	27.2663948065163	28.3991242216	27.577769724296	28.3826573328959	28.3315550828106	28.4172474475034	26.8550032644415
sp|P00738|HPT_HUMAN	34.4570487073628	33.8931537649913	34.1311401866887	32.0581539646343	34.5307133927544	32.2667075935768	32.7317633500146	33.3667970936987	33.8867658496436	32.6467199098111	31.922541773699	33.6749432933686	34.7583583901604	33.0318780460291	32.9659841417067	33.1956137467758	34.5087161681527	33.0457084172567	32.4297467905965	32.7511849712983	33.2300571090269	32.878808780986	32.9937826797891	32.379852205996	33.1336625616928	31.8405949720651	33.7634155974616	33.2757595487212	32.5928314990892	31.7112512358076	33.1924693303005	34.3784834480198	33.3760003410739	34.2384580139805	34.4768795890568	32.4468973730726	32.4404000012828	33.1196112775445	34.2497316736753	33.9110913687087	31.6839201762071	34.2638673397108	32.7216774448577	34.2370231959358	33.9603025109795	32.5260937329452	32.663123336471	33.113628766297	33.0260978358621	33.3541134922382	32.2603241580156	33.5783469520151	32.1104861232597	33.0623254533309	32.8570962507277	33.1663693274596	31.7038909707909	32.7738577366499	33.8285043031948
sp|P00739|HPTR_HUMAN	33.2441437944721	32.8636767085047	32.9852785992098	30.7644684960659	33.2544625479693	31.303983424778	31.2380925288964	32.1562652683616	32.7412095319938	31.5332982012038	31.3941503317018	32.7446331744667	33.6444410007181	32.0676897512074	31.4901618483882	32.1757785883244	33.6052875863101	32.2903573291674	31.3158294013868	31.8045447512644	32.311887226025	31.7597503566401	31.8568056235768	31.2121671010227	32.157194025927	30.4762686097672	32.3764113372996	32.1676087171751	31.3344836480192	30.6137192904159	31.8435506768819	33.4494525307071	32.2508570684687	33.2352764125217	33.5052157186493	30.9420045629118	31.4963203854437	31.8677073347482	32.9672231115588	32.7225362038185	30.3375020993859	33.0713835619961	32.1513411185655	33.4870541234638	33.5050080772206	31.695480343358	31.5455218051466	32.3245408178396	31.9342671938961	32.0528086954389	31.1733432963814	32.4098363415749	30.8246407574051	31.9693927819557	31.7722368948398	31.9702081838692	30.8174505370508	31.6599403473786	32.6564584183719
